"Replicon","Enzymes","Size"
"NZ_CP011171.1 chromosome",1492,4104313
"NZ_CP011172.1 chromosome",1487,4102209
"NZ_CP011173.1 chromosome",1487,4101625
"NZ_CP011174.1 chromosome",1488,4103251
"NZ_CP011175.1 chromosome",1488,4116415
"NZ_CP011176.1 chromosome",1486,4102201
"NZ_CP011177.1 chromosome",1488,4105889
"NZ_CP011178.1 chromosome",1488,4107481
"NZ_CP011179.1 chromosome",1488,4103215
"NZ_CP011181.1 chromosome",1488,4108495
"NZ_CP011182.1 chromosome",1489,4106406
"NZ_CP011183.1 chromosome",1487,4102661
"NZ_CP011184.1 chromosome",1489,4109506
"NZ_CP011185.1 chromosome",1488,4103696
"NZ_CP011186.1 chromosome",1487,4109528
"NZ_CP011187.1 chromosome",1489,4107439
"NZ_CP011188.1 chromosome",1488,4107280
"NZ_CP011189.1 chromosome",1498,4108484
"NZ_CP011190.1 chromosome",1489,4111081
"NZ_CP011191.1 chromosome",1486,4101757
"NZ_CP011192.1 chromosome",1487,4103252
"NZ_CP011193.1 chromosome",1486,4106396
"NZ_CP011194.1 chromosome",1486,4102311
"NZ_CP011195.1 chromosome",1488,4103534
"NZ_CP011196.1 chromosome",1487,4106384
"NZ_CP011197.1 chromosome",1486,4106501
"NZ_CP011198.1 chromosome",1489,4111652
"NZ_CP011199.1 chromosome",1488,4104580
"NZ_CP011200.1 chromosome",1486,4105954
"NZ_CP011201.1 chromosome",1487,4108494
"NZ_CP011202.1 chromosome",1486,4108484
"NZ_CP011203.1 chromosome",1487,4106407
"NZ_CP011204.1 chromosome",1497,4110589
"NZ_CP011205.1 chromosome",1492,4106397
"NZ_CP011206.1 chromosome",1486,4106386
"NZ_CP011207.1 chromosome",1487,4112738
"NZ_CP011208.1 chromosome",1487,4103225
"NZ_CP011217.1 chromosome",786,1861792
"NZ_CP011232.1 chromosome",840,2169170
"NZ_CP011234.1 chromosome",1487,4109545
"NZ_CP011235.1 chromosome",1487,4103704
"NZ_CP011236.1 chromosome",1488,4105333
"NZ_CP011237.1 chromosome",1487,4106500
"NZ_CP011238.1 chromosome",1487,4102182
"NZ_CP011239.1 chromosome",1495,4104277
"NZ_CP011240.1 chromosome",1487,4106355
"NZ_CP011241.1 chromosome",1487,4106385
"NZ_CP011242.1 chromosome",1487,4106497
"NZ_CP011243.1 chromosome",1487,4109711
"NZ_CP011244.1 chromosome",1488,4106504
"NZ_CP011245.1 chromosome",1487,4109686
"NZ_CP011246.1 chromosome",1147,2833887
"NZ_CP011247.1 chromosome",719,2095752
"NZ_CP011250.1 chromosome",1736,4993063
"NZ_CP011252.1 chromosome",1564,3897521
"NZ_CP011253.3 chromosome",1899,5630311
"NZ_CP011254.1 chromosome",2097,6000511
"NZ_CP011255.1 chromosome",1488,4111065
"NZ_CP011256.1 chromosome",1817,5254865
"NZ_CP011257.1 chromosome",1394,3379270
"NZ_CP011258.1 chromosome",440,1463724
"NZ_CP011259.2 chromosome",1864,4797172
"NZ_CP011260.1 chromosome",350,1145921
"NZ_CP011261.1 chromosome",351,1161055
"NZ_CP011262.1 chromosome",337,1149615
"NZ_CP011263.1 chromosome",341,1109375
"NZ_CP011264.1 chromosome",343,1091780
"NZ_CP011265.1 chromosome",1269,4001000
"NZ_CP011266.1 chromosome",880,2543538
"NZ_CP011267.1 chromosome",834,1770093
"NZ_CP011269.1 chromosome",2697,6254616
"NZ_CP011270.1 chromosome",2067,8442773
"NZ_CP011271.1 chromosome",2257,9045424
"NZ_CP011272.1 chromosome",1730,6534136
"NZ_CP011273.1 chromosome",1940,6507102
"NZ_CP011278.1 chromosome",1568,3903017
"NZ_CP011279.2 chromosome",1916,5609637
"NZ_CP011280.1 chromosome",495,1330224
"NZ_CP011281.1 chromosome",970,2790106
"NZ_CP011286.1 chromosome",1630,4581645
"NZ_CP011288.1 chromosome",1850,4779347
"NZ_CP011289.1 chromosome",1850,4779348
"NZ_CP011292.1 chromosome",1850,4779347
"NZ_CP011295.1 chromosome",2592,6334075
"NZ_CP011299.1 chromosome",328,607835
"NZ_CP011301.1 chromosome",2203,6419376
"NZ_CP011303.1 chromosome",2065,5326657
"NZ_CP011304.1 chromosome",1535,4294213
"NZ_CP011305.1 chromosome",1601,4509724
"NZ_CP011306.1 chromosome",1601,4509724
"NZ_CP011307.1 chromosome",1179,3376475
"NZ_CP011308.1 chromosome",955,2217891
"NZ_CP011309.1 chromosome",1232,3338699
"NZ_CP011310.1 chromosome",1248,3012400
"NZ_CP011311.1 chromosome",1026,2451810
"NZ_CP011312.1 chromosome",884,2354065
"NZ_CP011317.1 chromosome",2562,7497593
"NZ_CP011318.1 chromosome",1613,4399611
"NZ_CP011319.1 chromosome",2096,6453540
"NZ_CP011320.1 chromosome",1876,4633461
"NZ_CP011321.1 chromosome",1876,4610881
"NZ_CP011322.1 chromosome",1876,4605135
"NZ_CP011324.1 chromosome",1876,4605301
"NZ_CP011325.1 chromosome",859,2064722
"NZ_CP011328.1 chromosome",812,1840649
"NZ_CP011329.1 chromosome",864,2147416
"NZ_CP011330.1 chromosome",699,1698366
"NZ_CP011331.1 chromosome",1972,5292862
"NZ_CP011339.1 chromosome",1746,5686839
"NZ_CP011340.1 chromosome",3029,8532592
"NZ_CP011341.1 chromosome",2527,5922748
"NZ_CP011342.2 chromosome",1869,4622342
"NZ_CP011343.2 chromosome",1872,4621656
"NZ_CP011344.1 chromosome",1374,3258499
"NZ_CP011345.1 chromosome",1203,3018390
"NZ_CP011346.1 chromosome",1617,4105955
"NZ_CP011347.1 chromosome",1607,4006637
"NZ_CP011348.1 chromosome",303,990348
"NZ_CP011349.1 chromosome",2084,5675007
"NZ_CP011359.2 chromosome",1414,3621131
"NZ_CP011360.1 chromosome",3158,9106064
"NZ_CP011365.1 chromosome",1864,4759372
"NZ_CP011366.1 chromosome",1235,2778379
"NZ_CP011367.1 chromosome",1177,2969361
"NZ_CP011368.1 chromosome",265,968791
"NZ_CP011371.1 chromosome",2043,6476147
"NZ_CP011372.1 chromosome",714,1563032
"NZ_CP011373.1 chromosome",1092,2884293
"NZ_CP011374.1 chromosome",892,2193308
"NZ_CP011376.1 chromosome",904,2363171
"NZ_CP011377.1 chromosome",879,2184753
"NZ_CP011378.1 chromosome",912,2400952
"NZ_CP011379.1 chromosome",895,2307542
"NZ_CP011380.2 chromosome",879,2181826
"NZ_CP011382.1 chromosome",1918,6283267
"NZ_CP011386.1 chromosome",788,2084058
"NZ_CP011387.1 chromosome",1155,2971983
"NZ_CP011388.1 chromosome",1758,5012599
"NZ_CP011389.1 chromosome",1344,3236984
"NZ_CP011390.1 chromosome",1861,5940863
"NZ_CP011391.1 chromosome",898,2542486
"NZ_CP011393.1 chromosome",768,2061852
"NZ_CP011394.1 chromosome",1878,4685993
"NZ_CP011396.1 chromosome",1860,4690430
"NZ_CP011397.1 chromosome",1187,2918170
"NZ_CP011398.2 chromosome",1200,3039878
"NZ_CP011400.1 chromosome",1487,4101147
"NZ_CP011401.1 chromosome",1488,4100705
"NZ_CP011402.1 chromosome",790,2446250
"NZ_CP011403.1 chromosome",754,1751565
"NZ_CP011406.1 chromosome",1139,3241330
"NZ_CP011407.1 chromosome",603,1997247
"NZ_CP011409.1 chromosome",1775,4965474
"NZ_CP011410.1 chromosome",1170,4370471
"NZ_CP011411.1 chromosome",109,351113
"NZ_CP011412.1 chromosome",1448,3928944
"NZ_CP011414.1 chromosome",736,1811968
"NZ_CP011415.1 chromosome",736,1811968
"NZ_CP011416.1 chromosome",1910,4947515
"NZ_CP011419.1 chromosome",872,2255345
"NZ_CP011420.1 chromosome",2040,6091803
"NZ_CP011427.1 chromosome",1692,4313264
"NZ_CP011428.1 chromosome",1926,4886081
"NZ_CP011440.1 chromosome",1487,4108472
"NZ_CP011441.1 chromosome",1488,4105363
"NZ_CP011442.1 chromosome",1484,4109988
"NZ_CP011443.1 chromosome",1489,4104305
"NZ_CP011444.1 chromosome",1488,4106388
"NZ_CP011445.1 chromosome",1487,4110990
"NZ_CP011446.1 chromosome",1486,4103254
"NZ_CP011447.1 chromosome",1486,4109548
"NZ_CP011448.1 chromosome",1487,4111557
"NZ_CP011451.1 chromosome",1280,4067838
"NZ_CP011452.2 chromosome",1413,3386291
"NZ_CP011454.1 chromosome",1654,4716552
"NZ_CP011456.1 chromosome",1829,5705437
"NZ_CP011474.1 chromosome",942,2337451
"NZ_CP011477.1 chromosome",1376,3468984
"NZ_CP011479.1 chromosome",1865,4842322
"NZ_CP011482.1 chromosome",690,1617826
"NZ_CP011483.1 chromosome",689,1614411
"NZ_CP011484.1 chromosome",706,1659899
"NZ_CP011485.1 chromosome",677,1510564
"NZ_CP011486.1 chromosome",683,1570310
"NZ_CP011487.1 chromosome",678,1531450
"NZ_CP011489.1 chromosome",1052,2461858
"NZ_CP011491.1 chromosome",2801,6235754
"NZ_CP011492.1 chromosome",2806,8039333
"NZ_CP011494.1 chromosome",1535,3998597
"NZ_CP011495.1 chromosome",1873,4678046
"NZ_CP011501.1 chromosome",1903,5574863
"NZ_CP011502.1 chromosome",1529,3629239
"NZ_CP011503.1 chromosome",1411,3584103
"NZ_CP011504.1 chromosome",1013,3214754
"NZ_CP011505.1 chromosome",328,1049005
"NZ_CP011507.1 chromosome",2314,6452803
"NZ_CP011508.1 chromosome",1976,5238364
"NZ_CP011509.1 chromosome",3390,12489432
"NZ_CP011510.1 chromosome",1876,4378588
"NZ_CP011511.1 chromosome",1750,4574246
"NZ_CP011512.1 chromosome",2022,6006533
"NZ_CP011514.1 chromosome",1865,5822419
"NZ_CP011516.2 chromosome",1539,4157225
"NZ_CP011522.1 chromosome",2832,8207742
"NZ_CP011524.1 chromosome",1136,3224506
"NZ_CP011525.1 chromosome",2109,6178825
"NZ_CP011526.1 chromosome",1091,2755072
"NZ_CP011528.1 chromosome",1080,2725654
"NZ_CP011530.1 chromosome",2335,5573781
"NZ_CP011531.1 chromosome",1691,5310365
"NZ_CP011532.1 chromosome",1560,4966744
"NZ_CP011534.1 chromosome",1680,4025326
"NZ_CP011535.2 chromosome",738,1896976
"NZ_CP011536.1 chromosome",895,2297851
"NZ_CP011538.1 chromosome",225,695214
"NZ_CP011539.1 chromosome",2112,5452368
"NZ_CP011541.1 chromosome",1030,2692072
"NZ_CP011542.1 chromosome",1053,3391554
"NZ_CP011545.1 chromosome",1106,2721226
"NZ_CP011546.1 chromosome",956,2419437
"NZ_CP011564.1 chromosome",850,2129244
"NZ_CP011566.1 chromosome",2278,6427864
"NZ_CP011567.1 chromosome",2343,6500345
"NZ_CP011568.3 chromosome",1799,4464186
"NZ_CP011572.1 chromosome",1877,4879702
"NZ_CP011574.1 chromosome",2037,5124987
"NZ_CP011578.1 chromosome",2131,5328319
"NZ_CP011581.1 chromosome",1876,4881003
"NZ_CP011584.1 chromosome",1876,4876110
"NZ_CP011591.1 chromosome",1881,4753402
"NZ_CP011597.1 chromosome",2324,6217725
"NZ_CP011612.1 chromosome",1945,4976908
"NZ_CP011618.1 chromosome",2327,6229565
"NZ_CP011624.1 chromosome",2098,5262013
"NZ_CP011642.1 chromosome",2015,5477084
"NZ_CP011647.1 chromosome",2123,5402147
"NZ_CP011650.1 chromosome",1872,4849467
"NZ_CP011657.1 chromosome",1958,5029496
"NZ_CP011660.1 chromosome",3,37297
"NZ_CP011662.1 chromosome",1870,4878509
"NZ_CP011663.1 chromosome",1385,4142990
"NZ_CP011664.1 chromosome",2816,7868178
"NZ_CP011685.1 chromosome",1113,2848095
"NZ_CP011686.1 chromosome",1599,4009746
"NZ_CP011687.1 chromosome",1488,4103277
"NZ_CP011688.1 chromosome",1488,4103249
"NZ_CP011689.1 chromosome",1488,4108515
"NZ_CP011690.1 chromosome",1488,4104176
"NZ_CP011691.1 chromosome",1486,4101167
"NZ_CP011692.1 chromosome",1487,4101131
"NZ_CP011693.1 chromosome",1487,4106392
"NZ_CP011694.1 chromosome",1489,4110608
"NZ_CP011695.1 chromosome",1488,4105342
"NZ_CP011696.1 chromosome",1487,4105337
"NZ_CP011697.1 chromosome",1487,4110595
"NZ_CP011698.1 chromosome",1487,4105334
"NZ_CP011699.1 chromosome",1487,4104260
"NZ_CP011700.1 chromosome",1487,4106385
"NZ_CP011701.1 chromosome",1488,4111638
"NZ_CP011702.1 chromosome",1487,4106491
"NZ_CP011703.1 chromosome",1488,4106294
"NZ_CP011704.1 chromosome",1486,4108479
"NZ_CP011705.1 chromosome",1488,4111642
"NZ_CP011706.1 chromosome",1486,4103252
"NZ_CP011707.1 chromosome",1487,4103204
"NZ_CP011708.1 chromosome",1488,4109537
"NZ_CP011709.1 chromosome",1487,4106500
"NZ_CP011710.1 chromosome",1488,4111644
"NZ_CP011711.1 chromosome",1487,4106327
"NZ_CP011712.1 chromosome",1486,4109547
"NZ_CP011713.1 chromosome",1487,4109547
"NZ_CP011714.1 chromosome",1487,4110589
"NZ_CP011715.1 chromosome",1488,4109549
"NZ_CP011716.1 chromosome",1498,4112692
"NZ_CP011717.1 chromosome",1486,4110588
"NZ_CP011718.1 chromosome",1488,4111608
"NZ_CP011719.1 chromosome",1487,4106381
"NZ_CP011720.1 chromosome",1487,4103237
"NZ_CP011721.1 chromosome",1487,4103220
"NZ_CP011722.1 chromosome",1495,4109544
"NZ_CP011723.1 chromosome",1488,4107454
"NZ_CP011724.1 chromosome",1487,4104251
"NZ_CP011725.1 chromosome",1487,4104253
"NZ_CP011726.1 chromosome",1486,4103217
"NZ_CP011727.1 chromosome",1487,4109543
"NZ_CP011728.1 chromosome",1488,4110433
"NZ_CP011729.1 chromosome",1487,4106397
"NZ_CP011730.1 chromosome",1487,4108498
"NZ_CP011731.1 chromosome",1487,4107427
"NZ_CP011732.1 chromosome",1488,4104202
"NZ_CP011733.1 chromosome",1487,4107435
"NZ_CP011734.1 chromosome",1489,4113693
"NZ_CP011735.1 chromosome",1487,4104294
"NZ_CP011736.1 chromosome",1483,4091930
"NZ_CP011737.1 chromosome",1486,4110505
"NZ_CP011738.1 chromosome",1488,4104275
"NZ_CP011739.1 chromosome",1488,4109548
"NZ_CP011740.1 chromosome",1487,4106406
"NZ_CP011741.1 chromosome",1490,4107398
"NZ_CP011742.1 chromosome",1486,4105343
"NZ_CP011743.1 chromosome",1487,4109174
"NZ_CP011744.1 chromosome",1489,4111653
"NZ_CP011745.1 chromosome",1488,4110592
"NZ_CP011746.1 chromosome",1487,4104353
"NZ_CP011747.1 chromosome",1487,4108598
"NZ_CP011748.1 chromosome",1487,4107604
"NZ_CP011749.1 chromosome",1489,4111640
"NZ_CP011750.1 chromosome",1488,4110591
"NZ_CP011751.1 chromosome",1487,4110595
"NZ_CP011752.1 chromosome",1487,4103226
"NZ_CP011753.1 chromosome",1486,4107558
"NZ_CP011754.1 chromosome",1488,4106673
"NZ_CP011755.1 chromosome",1486,4106503
"NZ_CP011756.1 chromosome",1488,4109543
"NZ_CP011757.1 chromosome",1487,4105288
"NZ_CP011758.1 chromosome",1487,4107448
"NZ_CP011759.1 chromosome",1487,4107434
"NZ_CP011760.1 chromosome",1488,4113747
"NZ_CP011761.1 chromosome",1488,4112724
"NZ_CP011762.1 chromosome",1487,4105464
"NZ_CP011763.1 chromosome",1487,4106346
"NZ_CP011764.1 chromosome",1487,4106381
"NZ_CP011765.1 chromosome",1487,4107474
"NZ_CP011766.1 chromosome",1487,4109710
"NZ_CP011767.1 chromosome",1487,4106384
"NZ_CP011768.1 chromosome",1486,4106397
"NZ_CP011769.1 chromosome",1108,2952218
"NZ_CP011770.1 chromosome",1318,3543806
"NZ_CP011773.1 chromosome",2828,6177406
"NZ_CP011774.1 chromosome",1452,3372992
"NZ_CP011775.1 chromosome",1177,3234424
"NZ_CP011776.1 chromosome",503,1837945
"NZ_CP011777.1 chromosome",764,1720506
"NZ_CP011786.1 chromosome",627,1830060
"NZ_CP011787.1 chromosome",342,632672
"NZ_CP011789.1 chromosome",2045,5808624
"NZ_CP011790.1 chromosome",1873,4678365
"NZ_CP011791.1 chromosome",1870,4677830
"NZ_CP011797.1 chromosome",1364,3660060
"NZ_CP011798.1 chromosome",1979,4904981
"NZ_CP011800.1 chromosome",920,2824527
"NZ_CP011801.1 chromosome",1534,4589485
"NZ_CP011803.1 chromosome",1877,5732880
"NZ_CP011805.1 chromosome",1227,2885033
"NZ_CP011807.3 chromosome",1798,5241671
"NZ_CP011827.2 chromosome",1737,5124728
"NZ_CP011828.1 chromosome",982,2598959
"NZ_CP011834.1 chromosome",1325,2948795
"NZ_CP011835.1 chromosome",1814,4575910
"NZ_CP011846.1 chromosome",1452,4229698
"NZ_CP011847.1 chromosome",1432,4263997
"NZ_CP011848.1 chromosome",1450,4229629
"NZ_CP011849.2 chromosome",882,3184851
"NZ_CP011853.1 chromosome",1830,4428727
"NZ_CP011854.1 chromosome",1768,4650155
"NZ_CP011855.1 chromosome",348,1160484
"NZ_CP011856.1 chromosome",406,1365714
"NZ_CP011857.1 chromosome",2446,6833187
"NZ_CP011859.1 chromosome",881,2425237
"NZ_CP011860.1 chromosome",668,1770505
"NZ_CP011861.1 chromosome",668,1778134
"NZ_CP011862.1 chromosome",2558,6143341
"NZ_CP011863.1 chromosome",1832,4713742
"NZ_CP011868.1 chromosome",2359,6058802
"NZ_CP011882.1 chromosome",1701,4090708
"NZ_CP011884.1 chromosome",1214,3369172
"NZ_CP011885.1 chromosome",534,1888116
"NZ_CP011913.1 chromosome",964,2542597
"NZ_CP011914.1 chromosome",1447,4150332
"NZ_CP011915.1 chromosome",1935,4924294
"NZ_CP011917.1 chromosome",1456,3822749
"NZ_CP011918.1 chromosome",1011,3086109
"NZ_CP011919.1 chromosome",275,989585
"NZ_CP011921.2 chromosome",873,1862215
"NZ_CP011922.2 chromosome",875,1862323
"NZ_CP011923.2 chromosome",873,1862208
"NZ_CP011927.1 chromosome",2193,5952682
"NZ_CP011929.1 chromosome",1739,4768422
"NZ_CP011930.1 chromosome",1845,5509723
"NZ_CP011931.1 chromosome",1159,4238972
"NZ_CP011932.1 chromosome",109,358378
"NZ_CP011934.1 chromosome",1160,4238922
"NZ_CP011935.1 chromosome",109,358377
"NZ_CP011937.1 chromosome",1583,3929792
"NZ_CP011938.1 chromosome",1834,4501450
"NZ_CP011939.1 chromosome",1345,3694837
"NZ_CP011940.1 chromosome",1131,2877851
"NZ_CP011942.1 chromosome",1872,4679487
"NZ_CP011947.1 chromosome",1057,2945391
"NZ_CP011955.1 chromosome",1545,4794316
"NZ_CP011956.1 chromosome",1543,4790622
"NZ_CP011957.1 chromosome",1544,4692590
"NZ_CP011958.1 chromosome",1556,5008292
"NZ_CP011959.1 chromosome",1559,5017766
"NZ_CP011960.1 chromosome",1545,4796527
"NZ_CP011961.1 chromosome",1546,4779952
"NZ_CP011962.1 chromosome",1562,4969419
"NZ_CP011964.1 chromosome",816,2340989
"NZ_CP011965.1 chromosome",846,2458004
"NZ_CP011966.3 chromosome",1996,6186993
"NZ_CP011971.1 chromosome",1355,3467246
"NZ_CP011972.2 chromosome",2138,6555569
"NZ_CP011974.1 chromosome",1931,4865574
"NZ_CP011975.1 chromosome",1479,4000307
"NZ_CP011976.1 chromosome",2116,5393855
"NZ_CP011980.1 chromosome",2101,5308211
"NZ_CP011985.1 chromosome",2100,5322270
"NZ_CP011994.1 chromosome",1312,3550080
"NZ_CP011995.1 chromosome",815,2367029
"NZ_CP011996.1 chromosome",806,2372492
"NZ_CP012001.1 chromosome",2390,6317050
"NZ_CP012002.1 chromosome",1720,4926567
"NZ_CP012004.1 chromosome",1490,3857743
"NZ_CP012006.1 chromosome",1501,3935688
"NZ_CP012009.1 chromosome",786,1818633
"NZ_CP012011.1 chromosome",1152,3046545
"NZ_CP012012.1 chromosome",1136,2976370
"NZ_CP012013.1 chromosome",1142,2998480
"NZ_CP012015.1 chromosome",1142,2987124
"NZ_CP012018.1 chromosome",1140,2988028
"NZ_CP012019.1 chromosome",1271,3573898
"NZ_CP012020.1 chromosome",1147,3079044
"NZ_CP012021.2 chromosome",1172,2939733
"NZ_CP012022.2 chromosome",946,2361125
"NZ_CP012023.1 chromosome",1232,3096705
"NZ_CP012024.1 chromosome",1265,3368778
"NZ_CP012026.1 chromosome",888,2232367
"NZ_CP012027.1 chromosome",878,2168698
"NZ_CP012028.1 chromosome",888,2173235
"NZ_CP012029.1 chromosome",1093,3550837
"NZ_CP012030.1 chromosome",115,361762
"NZ_CP012033.1 chromosome",973,3006812
"NZ_CP012034.1 chromosome",1015,2590556
"NZ_CP012037.1 chromosome",834,1898140
"NZ_CP012040.1 chromosome",1976,6158829
"NZ_CP012041.1 chromosome",1480,4112209
"NZ_CP012042.1 chromosome",902,3147816
"NZ_CP012044.1 chromosome",2185,5257136
"NZ_CP012045.1 chromosome",757,1943415
"NZ_CP012046.1 chromosome",2041,5876049
"NZ_CP012047.1 chromosome",994,2389470
"NZ_CP012048.1 chromosome",1722,5219584
"NZ_CP012051.1 chromosome",1749,5312765
"NZ_CP012053.1 chromosome",1749,5312763
"NZ_CP012055.1 chromosome",1749,5312327
"NZ_CP012057.1 chromosome",1716,5219277
"NZ_CP012060.1 chromosome",1722,5225327
"NZ_CP012063.1 chromosome",1721,5217177
"NZ_CP012066.1 chromosome",2398,6368008
"NZ_CP012067.1 chromosome",993,2414427
"NZ_CP012068.1 chromosome",644,1739380
"NZ_CP012069.2 chromosome",894,3213585
"NZ_CP012070.1 chromosome",1498,3525271
"NZ_CP012071.1 chromosome",914,2284135
"NZ_CP012072.1 chromosome",766,2049088
"NZ_CP012073.1 chromosome",943,2925783
"NZ_CP012074.1 chromosome",554,1828248
"NZ_CP012075.1 chromosome",355,1433558
"NZ_CP012076.1 chromosome",1864,4912977
"NZ_CP012077.1 chromosome",1859,4859884
"NZ_CP012078.1 chromosome",1488,4105309
"NZ_CP012079.1 chromosome",1486,4105340
"NZ_CP012080.1 chromosome",1487,4102205
"NZ_CP012081.1 chromosome",1487,4108752
"NZ_CP012082.1 chromosome",1487,4107480
"NZ_CP012083.1 chromosome",1488,4109556
"NZ_CP012084.1 chromosome",1487,4104251
"NZ_CP012085.1 chromosome",1487,4107382
"NZ_CP012086.1 chromosome",1487,4105333
"NZ_CP012087.1 chromosome",1488,4107443
"NZ_CP012088.1 chromosome",1485,4106377
"NZ_CP012089.1 chromosome",1499,4102567
"NZ_CP012090.1 chromosome",1885,4418548
"NZ_CP012091.1 chromosome",1855,4793553
"NZ_CP012095.1 chromosome",1865,4351712
"NZ_CP012096.1 chromosome",2118,5546041
"NZ_CP012097.1 chromosome",2090,5439574
"NZ_CP012098.1 chromosome",1208,3172613
"NZ_CP012099.1 chromosome",2027,5292526
"NZ_CP012109.1 chromosome",2669,9490432
"NZ_CP012111.1 chromosome",1054,2806148
"NZ_CP012112.1 chromosome",1898,4988493
"NZ_CP012117.1 chromosome",868,2392314
"NZ_CP012119.2 chromosome",1128,2917985
"NZ_CP012120.2 chromosome",1117,2864345
"NZ_CP012122.1 chromosome",1177,3261418
"NZ_CP012125.1 chromosome",1866,4614223
"NZ_CP012126.1 chromosome",1866,4612363
"NZ_CP012127.1 chromosome",1866,4609522
"NZ_CP012128.1 chromosome",1495,4134643
"NZ_CP012129.1 chromosome",1489,4108471
"NZ_CP012130.1 chromosome",1484,4088698
"NZ_CP012131.1 chromosome",1487,4107430
"NZ_CP012132.1 chromosome",1487,4106507
"NZ_CP012133.1 chromosome",1487,4105353
"NZ_CP012134.1 chromosome",1487,4107433
"NZ_CP012135.1 chromosome",1487,4107409
"NZ_CP012136.1 chromosome",952,2367956
"NZ_CP012137.1 chromosome",1778,4661157
"NZ_CP012140.1 chromosome",1788,4683636
"NZ_CP012144.1 chromosome",1897,4799793
"NZ_CP012145.1 chromosome",1733,4911121
"NZ_CP012146.1 chromosome",1732,4908383
"NZ_CP012147.1 chromosome",910,2709324
"NZ_CP012148.1 chromosome",1093,3076437
"NZ_CP012149.1 chromosome",756,1616662
"NZ_CP012151.1 chromosome",1832,4798993
"NZ_CP012152.1 chromosome",1190,2803668
"NZ_CP012153.2 chromosome",863,1862440
"NZ_CP012154.1 chromosome",1307,3675202
"NZ_CP012159.1 chromosome",2764,11388132
"NZ_CP012160.1 chromosome",1375,3233068
"NZ_CP012172.1 chromosome",934,2191533
"NZ_CP012173.1 chromosome",934,2191529
"NZ_CP012174.1 chromosome",934,2191531
