"Replicon","Enzymes","Size"
"NZ_CP022732.1 plasmid",16,113162
"NZ_CP022733.1 plasmid",12,96658
"NZ_CP022734.1 plasmid",17,106936
"NZ_CP022735.1 plasmid",40,241600
"NZ_CP022747.1 plasmid",62,270473
"NZ_CP022748.1 plasmid",53,247521
"NZ_CP022749.1 plasmid",43,171560
"NZ_CP022750.1 plasmid",17,79937
"NZ_CP022751.1 plasmid",18,62622
"NZ_CP022756.1 plasmid",472,2061886
"NZ_CP022758.1 plasmid",488,1988531
"NZ_CP022760.1 plasmid",505,1986282
"NZ_CP022762.1 plasmid",470,1884412
"NZ_CP022764.1 plasmid",486,1988569
"NZ_CP022766.1 plasmid",476,2063152
"NZ_CP022767.1 plasmid",13,128742
"NZ_CP022769.1 plasmid",478,2071487
"NZ_CP022771.1 plasmid",469,1883756
"NZ_CP022773.1 plasmid",409,1781111
"NZ_CP022775.1 plasmid",493,1988373
"NZ_CP022777.1 plasmid",469,1883805
"NZ_CP022779.1 plasmid",480,2082957
"NZ_CP022781.1 plasmid",482,2134808
"NZ_CP022783.1 plasmid",485,2006167
"NZ_CP022785.1 plasmid",463,1969688
"NZ_CP022787.1 plasmid",475,2033766
"NZ_CP022789.1 plasmid",505,1986284
"NZ_CP022791.1 plasmid",499,2134747
"NZ_CP022793.1 plasmid",464,1989056
"NZ_CP022795.1 plasmid",481,2001855
"NZ_CP022797.1 plasmid",487,1988567
"NZ_CP022799.1 plasmid",472,1884392
"NZ_CP022824.1 plasmid",42,240771
"NZ_CP022825.1 plasmid",12,97896
"NZ_CP022826.1 plasmid",11,67851
"NZ_CP022907.1 plasmid",6,27573
"NZ_CP022909.1 plasmid",6,26240
"NZ_CP022911.1 plasmid",2,23160
"NZ_CP022913.1 plasmid",8,63392
"NZ_CP022914.1 plasmid",16,117021
"NZ_CP022917.1 plasmid",52,246577
"NZ_CP022918.1 plasmid",0,9068
"NZ_CP022920.1 plasmid",51,246577
"NZ_CP022921.1 plasmid",0,9294
"NZ_CP022923.1 plasmid",51,246577
"NZ_CP022925.1 plasmid",3,25082
"NZ_CP022926.1 plasmid",57,258210
"NZ_CP022931.1 plasmid",0,5594
"NZ_CP022955.1 plasmid",0,5986
"NZ_CP022956.1 plasmid",13,51211
"NZ_CP022964.1 plasmid",13,67685
"NZ_CP022965.1 plasmid",16,86369
"NZ_CP022984.1 plasmid",23,137143
"NZ_CP022991.1 plasmid",206,664981
"NZ_CP022992.1 plasmid",142,489416
"NZ_CP022993.1 plasmid",38,162757
"NZ_CP022994.1 plasmid",20,152437
"NZ_CP022995.1 plasmid",5,39532
"NZ_CP022996.1 plasmid",4,27494
"NZ_CP022999.1 plasmid",556,1569179
"NZ_CP023000.1 plasmid",474,1497349
"NZ_CP023002.1 plasmid",23,198129
"NZ_CP023003.1 plasmid",14,103124
"NZ_CP023006.1 plasmid",12,39282
"NZ_CP023007.1 plasmid",20,53170
"NZ_CP023013.1 plasmid",457,1998341
"NZ_CP023015.1 plasmid",458,2001669
"NZ_CP023017.1 plasmid",491,2034982
"NZ_CP023021.1 plasmid",1,9024
"NZ_CP023023.1 plasmid",0,5300
"NZ_CP023024.1 plasmid",0,7143
"NZ_CP023025.1 plasmid",22,113420
"NZ_CP023027.1 plasmid",1,10062
"NZ_CP023028.1 plasmid",12,110728
"NZ_CP023030.1 plasmid",11,95206
"NZ_CP023032.1 plasmid",1,13478
"NZ_CP023033.1 plasmid",10,80546
"NZ_CP023035.1 plasmid",1,9935
"NZ_CP023037.1 plasmid",83,217536
"NZ_CP023038.1 plasmid",39,159308
"NZ_CP023039.1 plasmid",30,127836
"NZ_CP023040.1 plasmid",17,42580
"NZ_CP023041.1 plasmid",6,26645
"NZ_CP023045.1 plasmid",2,3295
"NZ_CP023051.1 plasmid",8,61922
"NZ_CP023053.1 plasmid",7,61919
"NZ_CP023056.1 plasmid",5,15178
"NZ_CP023058.1 plasmid",0,10207
"NZ_CP023059.1 plasmid",0,2645
"NZ_CP023060.1 plasmid",0,2365
"NZ_CP023062.1 plasmid",12,77306
"NZ_CP023064.1 plasmid",515,1501701
"NZ_CP023065.1 plasmid",182,742373
"NZ_CP023066.1 plasmid",14,124845
"NZ_CP023068.1 plasmid",681,2011513
"NZ_CP023069.1 plasmid",74,410255
"NZ_CP023071.1 plasmid",749,2277056
"NZ_CP023072.1 plasmid",180,742947
"NZ_CP023073.1 plasmid",21,76753
"NZ_CP023143.1 plasmid",33,228947
"NZ_CP023144.1 plasmid",16,103234
"NZ_CP023145.1 plasmid",24,87173
"NZ_CP023148.1 plasmid",1,19605
"NZ_CP023150.1 plasmid",3,24702
"NZ_CP023152.1 plasmid",46,247522
"NZ_CP023153.1 plasmid",7,95687
"NZ_CP023156.1 plasmid",7,92558
"NZ_CP023157.1 plasmid",4,22827
"NZ_CP023158.1 plasmid",6,26406
"NZ_CP023160.1 plasmid",1,52393
"NZ_CP023161.1 plasmid",2,47414
"NZ_CP023162.1 plasmid",1,15282
"NZ_CP023164.1 plasmid",15,122641
"NZ_CP023167.1 plasmid",32,254041
"NZ_CP023175.1 plasmid",8,61448
"NZ_CP023176.1 plasmid",9,58689
"NZ_CP023177.1 plasmid",6,41234
"NZ_CP023178.1 plasmid",1,13055
"NZ_CP023186.1 plasmid",20,126846
"NZ_CP023187.1 plasmid",21,106579
"NZ_CP023188.1 plasmid",9,46146
"NZ_CP023190.1 plasmid",28,166956
"NZ_CP023191.1 plasmid",6,16749
"NZ_CP023205.1 plasmid",30,185577
"NZ_CP023206.1 plasmid",15,135963
"NZ_CP023207.1 plasmid",18,111135
"NZ_CP023210.1 plasmid",12,65009
"NZ_CP023246.1 plasmid",126,546185
"NZ_CP023250.1 plasmid",20,65276
"NZ_CP023251.1 plasmid",10,63075
"NZ_CP023252.1 plasmid",0,4426
"NZ_CP023253.1 plasmid",0,1907
"NZ_CP023279.1 plasmid",7,41078
"NZ_CP023280.1 plasmid",6,67080
"NZ_CP023281.1 plasmid",3,30523
"NZ_CP023282.1 plasmid",9,44065
"NZ_CP023283.1 plasmid",7,34165
"NZ_CP023286.1 plasmid",36,249703
"NZ_CP023287.1 plasmid",5,99153
"NZ_CP023302.1 plasmid",19,61600
"NZ_CP023303.1 plasmid",11,60000
"NZ_CP023307.1 plasmid",20,64808
"NZ_CP023312.1 plasmid",14,292095
"NZ_CP023318.1 plasmid",20,139750
"NZ_CP023319.1 plasmid",23,76501
"NZ_CP023342.1 plasmid",1,5514
"NZ_CP023347.1 plasmid",19,142368
"NZ_CP023348.1 plasmid",7,88757
"NZ_CP023350.1 plasmid",12,112045
"NZ_CP023351.1 plasmid",13,77345
"NZ_CP023352.1 plasmid",4,45777
"NZ_CP023354.1 plasmid",10,62312
"NZ_CP023355.1 plasmid",7,72470
"NZ_CP023356.1 plasmid",12,94881
"NZ_CP023358.1 plasmid",12,100008
"NZ_CP023360.1 plasmid",10,53914
"NZ_CP023361.1 plasmid",21,80602
"NZ_CP023362.1 plasmid",12,85570
"NZ_CP023363.1 plasmid",28,134388
"NZ_CP023365.1 plasmid",11,92421
"NZ_CP023367.1 plasmid",18,111523
"NZ_CP023368.1 plasmid",6,48774
"NZ_CP023369.1 plasmid",8,66332
"NZ_CP023370.1 plasmid",12,96402
"NZ_CP023372.1 plasmid",15,109207
"NZ_CP023373.1 plasmid",7,31364
"NZ_CP023374.1 plasmid",0,3173
"NZ_CP023375.1 plasmid",5,6800
"NZ_CP023376.1 plasmid",11,92420
"NZ_CP023378.1 plasmid",26,123289
"NZ_CP023379.1 plasmid",3,39598
"NZ_CP023380.1 plasmid",9,43592
"NZ_CP023381.1 plasmid",11,91199
"NZ_CP023382.1 plasmid",11,95720
"NZ_CP023384.1 plasmid",24,147369
"NZ_CP023385.1 plasmid",11,87770
"NZ_CP023387.1 plasmid",12,86147
"NZ_CP023389.1 plasmid",7,74094
"NZ_CP023393.1 plasmid",18,47753
"NZ_CP023394.1 plasmid",8,27065
"NZ_CP023400.1 plasmid",17,148952
"NZ_CP023408.1 plasmid",352,926728
"NZ_CP023411.1 plasmid",3,13363
"NZ_CP023412.1 plasmid",3,14754
"NZ_CP023413.1 plasmid",12,72060
"NZ_CP023417.1 plasmid",61,311641
"NZ_CP023418.1 plasmid",25,138885
"NZ_CP023419.1 plasmid",19,70869
"NZ_CP023420.1 plasmid",17,64940
"NZ_CP023421.1 plasmid",8,53096
"NZ_CP023424.1 plasmid",31,195692
"NZ_CP023425.1 plasmid",15,86216
"NZ_CP023426.1 plasmid",9,40017
"NZ_CP023427.1 plasmid",1,10105
"NZ_CP023437.1 plasmid",11,60923
"NZ_CP023438.1 plasmid",10,51931
"NZ_CP023440.1 plasmid",29,140963
"NZ_CP023450.1 plasmid",42,163626
"NZ_CP023451.1 plasmid",56,256400
"NZ_CP023452.1 plasmid",8,40865
"NZ_CP023453.1 plasmid",8,53636
"NZ_CP023455.1 plasmid",68,124473
"NZ_CP023469.1 plasmid",15,94044
"NZ_CP023471.1 plasmid",8,81125
"NZ_CP023476.1 plasmid",8,34661
"NZ_CP023479.1 plasmid",35,189707
"NZ_CP023480.1 plasmid",4,10951
"NZ_CP023488.1 plasmid",49,223434
"NZ_CP023489.1 plasmid",27,124323
"NZ_CP023491.1 plasmid",11,66439
"NZ_CP023492.1 plasmid",6,52109
"NZ_CP023493.1 plasmid",7,41818
"NZ_CP023494.1 plasmid",3,23484
"NZ_CP023495.1 plasmid",1,16940
"NZ_CP023496.1 plasmid",33,169687
"NZ_CP023506.1 plasmid",0,1509
"NZ_CP023509.1 plasmid",3,39540
"NZ_CP023513.1 plasmid",2,20632
"NZ_CP023514.1 plasmid",41,147615
"NZ_CP023524.1 plasmid",32,151925
"NZ_CP023526.1 plasmid",37,254496
"NZ_CP023528.1 plasmid",1,9195
"NZ_CP023530.1 plasmid",9,75554
"NZ_CP023532.1 plasmid",3,13833
"NZ_CP023533.1 plasmid",9,75566
"NZ_CP023534.1 plasmid",16,108679
"NZ_CP023542.1 plasmid",16,161452
"NZ_CP023544.1 plasmid",17,55132
"NZ_CP023546.1 plasmid",18,55122
"NZ_CP023547.1 plasmid",6,25046
"NZ_CP023549.1 plasmid",219,860520
"NZ_CP023550.1 plasmid",59,193105
"NZ_CP023551.1 plasmid",14,48382
"NZ_CP023552.1 plasmid",11,77422
"NZ_CP023562.1 plasmid",3,31340
"NZ_CP023568.1 plasmid",14,48456
"NZ_CP023570.1 plasmid",51,291254
"NZ_CP023571.1 plasmid",24,118105
"NZ_CP023572.1 plasmid",1,5523
"NZ_CP023646.1 plasmid",39,214673
"NZ_CP023647.1 plasmid",3,8401
"NZ_CP023648.1 plasmid",0,2136
"NZ_CP023649.1 plasmid",1,7098
"NZ_CP023650.1 plasmid",0,5153
"NZ_CP023651.1 plasmid",0,5114
"NZ_CP023652.1 plasmid",0,4238
"NZ_CP023653.1 plasmid",0,2690
"NZ_CP023658.1 plasmid",26,131455
"NZ_CP023659.1 plasmid",0,9160
"NZ_CP023660.1 plasmid",0,19216
"NZ_CP023670.1 plasmid",28,186658
"NZ_CP023672.1 plasmid",1,5296
"NZ_CP023674.1 plasmid",14,87524
"NZ_CP023675.1 plasmid",7,46664
"NZ_CP023678.1 plasmid",7,32791
"NZ_CP023679.1 plasmid",12,33006
"NZ_CP023680.1 plasmid",6,36494
"NZ_CP023681.1 plasmid",6,39266
"NZ_CP023683.1 plasmid",7,32791
"NZ_CP023684.1 plasmid",12,33006
"NZ_CP023685.1 plasmid",5,39266
"NZ_CP023686.1 plasmid",9,40858
"NZ_CP023707.1 plasmid",13,81404
"NZ_CP023712.1 plasmid",35,159746
"NZ_CP023713.1 plasmid",12,78337
"NZ_CP023716.1 plasmid",7,32791
"NZ_CP023717.1 plasmid",12,33006
"NZ_CP023718.1 plasmid",6,36494
"NZ_CP023719.1 plasmid",6,39266
"NZ_CP023721.1 plasmid",51,301603
"NZ_CP023723.1 plasmid",52,297984
"NZ_CP023724.1 plasmid",30,159072
"NZ_CP023725.1 plasmid",20,103454
"NZ_CP023732.1 plasmid",9,93276
"NZ_CP023733.1 plasmid",8,70107
"NZ_CP023734.1 plasmid",9,57318
"NZ_CP023738.1 plasmid",54,285280
"NZ_CP023739.1 plasmid",35,209102
"NZ_CP023740.1 plasmid",31,180219
"NZ_CP023753.1 plasmid",13,58523
"NZ_CP023773.1 plasmid",9,56675
"NZ_CP023774.1 plasmid",10,53560
"NZ_CP023779.1 plasmid",4,71380
"NZ_CP023781.1 plasmid",35,199876
"NZ_CP023782.1 plasmid",3,10647
"NZ_CP023783.1 plasmid",0,4374
"NZ_CP023785.1 plasmid",35,199876
"NZ_CP023786.1 plasmid",16,40911
"NZ_CP023787.1 plasmid",3,10647
"NZ_CP023788.1 plasmid",0,4374
"NZ_CP023790.1 plasmid",35,199068
"NZ_CP023791.1 plasmid",16,40911
"NZ_CP023792.1 plasmid",3,10647
"NZ_CP023793.1 plasmid",0,4374
"NZ_CP023795.1 plasmid",35,202553
"NZ_CP023796.1 plasmid",16,40911
"NZ_CP023797.1 plasmid",3,10647
"NZ_CP023798.1 plasmid",0,4375
"NZ_CP023800.1 plasmid",35,202540
"NZ_CP023801.1 plasmid",16,40911
"NZ_CP023802.1 plasmid",3,10647
"NZ_CP023803.1 plasmid",0,4374
"NZ_CP023805.1 plasmid",35,201207
"NZ_CP023806.1 plasmid",3,10647
"NZ_CP023807.1 plasmid",0,4374
"NZ_CP023809.1 plasmid",35,202553
"NZ_CP023810.1 plasmid",3,10647
"NZ_CP023811.1 plasmid",0,4374
"NZ_CP023812.1 plasmid",9,81514
"NZ_CP023816.1 plasmid",26,145883
"NZ_CP023821.1 plasmid",20,113737
"NZ_CP023822.1 plasmid",4,42913
"NZ_CP023823.1 plasmid",6,34371
"NZ_CP023824.1 plasmid",0,4072
"NZ_CP023825.1 plasmid",0,1552
"NZ_CP023827.1 plasmid",21,125877
"NZ_CP023828.1 plasmid",10,67839
"NZ_CP023829.1 plasmid",6,33067
"NZ_CP023830.1 plasmid",1,7939
"NZ_CP023831.1 plasmid",0,5167
"NZ_CP023832.1 plasmid",0,4087
"NZ_CP023833.1 plasmid",0,4072
"NZ_CP023835.1 plasmid",33,152425
"NZ_CP023836.1 plasmid",6,33067
"NZ_CP023837.1 plasmid",0,5163
"NZ_CP023838.1 plasmid",0,2089
"NZ_CP023840.1 plasmid",17,112141
"NZ_CP023841.1 plasmid",27,96190
"NZ_CP023842.1 plasmid",1,8809
"NZ_CP023843.1 plasmid",0,2044
"NZ_CP023845.1 plasmid",40,181324
"NZ_CP023846.1 plasmid",6,33067
"NZ_CP023847.1 plasmid",1,7939
"NZ_CP023848.1 plasmid",0,5167
"NZ_CP023850.1 plasmid",30,138672
"NZ_CP023851.1 plasmid",24,110452
"NZ_CP023852.1 plasmid",2,10612
"NZ_CP023854.1 plasmid",24,135053
"NZ_CP023855.1 plasmid",0,4063
"NZ_CP023856.1 plasmid",0,2331
"NZ_CP023857.1 plasmid",0,2101
"NZ_CP023858.1 plasmid",0,1552
"NZ_CP023895.1 plasmid",21,91648
"NZ_CP023896.1 plasmid",12,83988
"NZ_CP023897.1 plasmid",7,51479
"NZ_CP023898.1 plasmid",0,5162
"NZ_CP023900.1 plasmid",8,34323
"NZ_CP023901.1 plasmid",0,1552
"NZ_CP023902.1 plasmid",0,2101
"NZ_CP023903.1 plasmid",22,101274
"NZ_CP023904.1 plasmid",0,4011
"NZ_CP023905.1 plasmid",6,35225
"NZ_CP023914.1 plasmid",21,106853
"NZ_CP023915.1 plasmid",0,3808
"NZ_CP023916.1 plasmid",26,130348
"NZ_CP023917.1 plasmid",32,164607
"NZ_CP023918.1 plasmid",19,106914
"NZ_CP023940.1 plasmid",0,1556
"NZ_CP023942.1 plasmid",43,187926
"NZ_CP023943.1 plasmid",39,196733
"NZ_CP023944.1 plasmid",0,10061
"NZ_CP023945.1 plasmid",0,4163
"NZ_CP023947.1 plasmid",31,153385
"NZ_CP023948.1 plasmid",40,219350
"NZ_CP023957.1 plasmid",7,48550
"NZ_CP023958.1 plasmid",0,3264
"NZ_CP023959.1 plasmid",25,128761
"NZ_CP023961.1 plasmid",10,96807
"NZ_CP023967.1 plasmid",12,65466
"NZ_CP023971.1 plasmid",0,9893
"NZ_CP023976.1 plasmid",55,256434
"NZ_CP023977.1 plasmid",14,88700
"NZ_CP023978.1 plasmid",41,213341
"NZ_CP023979.1 plasmid",0,3358
"NZ_CP023980.1 plasmid",8,52398
"NZ_CP023981.1 plasmid",14,49735
"NZ_CP023982.1 plasmid",0,3374
"NZ_CP023983.1 plasmid",0,5399
"NZ_CP023984.1 plasmid",28,111425
"NZ_CP023985.1 plasmid",8,72224
"NZ_CP023986.1 plasmid",0,1431
"NZ_CP023993.1 plasmid",5,49553
"NZ_CP024012.1 plasmid",59,179399
"NZ_CP024030.1 plasmid",4,64138
"NZ_CP024031.1 plasmid",1,31803
"NZ_CP024032.1 plasmid",1,31799
"NZ_CP024033.1 plasmid",4,64143
"NZ_CP024036.1 plasmid",18,139863
"NZ_CP024037.1 plasmid",24,78572
"NZ_CP024039.1 plasmid",28,125285
"NZ_CP024040.1 plasmid",20,122082
"NZ_CP024041.1 plasmid",8,33858
"NZ_CP024042.1 plasmid",3,6141
"NZ_CP024043.1 plasmid",1,5251
"NZ_CP024044.1 plasmid",1,4660
"NZ_CP024045.1 plasmid",16,101047
"NZ_CP024046.1 plasmid",41,166472
"NZ_CP024053.1 plasmid",1,6675
"NZ_CP024054.1 plasmid",7,48982
"NZ_CP024055.1 plasmid",14,88839
"NZ_CP024059.1 plasmid",12,65826
"NZ_CP024060.1 plasmid",14,74727
"NZ_CP024061.1 plasmid",18,55963
"NZ_CP024062.1 plasmid",6,22350
"NZ_CP024080.1 plasmid",6,47152
"NZ_CP024097.1 plasmid",12,83535
"NZ_CP024099.1 plasmid",6,53101
"NZ_CP024100.1 plasmid",12,83528
"NZ_CP024102.1 plasmid",5,53029
"NZ_CP024103.1 plasmid",11,67318
"NZ_CP024105.1 plasmid",6,53140
"NZ_CP024106.1 plasmid",11,67307
"NZ_CP024108.1 plasmid",12,83510
"NZ_CP024110.1 plasmid",12,79732
"NZ_CP024112.1 plasmid",12,83510
"NZ_CP024114.1 plasmid",6,53100
"NZ_CP024115.1 plasmid",12,83526
"NZ_CP024117.1 plasmid",7,53095
"NZ_CP024118.1 plasmid",12,83527
"NZ_CP024119.1 plasmid",2,14107
"NZ_CP024121.1 plasmid",6,53103
"NZ_CP024122.1 plasmid",11,67308
"NZ_CP024125.1 plasmid",27,110967
"NZ_CP024128.1 plasmid",7,50013
"NZ_CP024129.1 plasmid",21,123884
"NZ_CP024130.1 plasmid",15,88460
"NZ_CP024132.1 plasmid",6,35098
"NZ_CP024133.1 plasmid",37,190293
"NZ_CP024135.1 plasmid",10,63978
"NZ_CP024136.1 plasmid",18,93781
"NZ_CP024137.1 plasmid",18,107279
"NZ_CP024139.1 plasmid",9,64765
"NZ_CP024140.1 plasmid",36,166233
"NZ_CP024142.1 plasmid",11,66596
"NZ_CP024143.1 plasmid",42,254423
"NZ_CP024144.1 plasmid",19,96973
"NZ_CP024145.1 plasmid",13,106478
"NZ_CP024146.1 plasmid",11,88553
"NZ_CP024148.1 plasmid",10,62585
"NZ_CP024149.1 plasmid",6,33301
"NZ_CP024150.1 plasmid",28,108710
"NZ_CP024151.1 plasmid",16,97858
"NZ_CP024152.1 plasmid",10,87351
"NZ_CP024153.1 plasmid",22,98181
"NZ_CP024154.1 plasmid",11,84404
"NZ_CP024156.1 plasmid",11,60258
"NZ_CP024157.1 plasmid",15,88736
"NZ_CP024158.1 plasmid",19,106324
"NZ_CP024166.1 plasmid",24,135915
"NZ_CP024167.1 plasmid",16,92392
"NZ_CP024177.1 plasmid",31,105686
"NZ_CP024178.1 plasmid",22,97456
"NZ_CP024179.1 plasmid",19,42981
"NZ_CP024186.1 plasmid",31,105718
"NZ_CP024187.1 plasmid",13,58284
"NZ_CP024188.1 plasmid",19,42981
"NZ_CP024189.1 plasmid",9,35934
"NZ_CP024192.1 plasmid",41,221606
"NZ_CP024193.1 plasmid",27,147945
"NZ_CP024194.1 plasmid",27,89345
"NZ_CP024195.1 plasmid",1,4660
"NZ_CP024196.1 plasmid",0,4510
"NZ_CP024197.1 plasmid",0,3825
"NZ_CP024200.1 plasmid",261,908044
"NZ_CP024206.2 plasmid",5,73503
"NZ_CP024207.2 plasmid",7,70081
"NZ_CP024208.2 plasmid",8,39339
"NZ_CP024209.2 plasmid",2,29748
"NZ_CP024210.2 plasmid",9,64001
"NZ_CP024211.2 plasmid",2,30057
"NZ_CP024212.2 plasmid",0,29036
"NZ_CP024214.2 plasmid",1,26554
"NZ_CP024215.2 plasmid",0,23265
"NZ_CP024216.2 plasmid",0,27463
"NZ_CP024218.2 plasmid",1,17920
"NZ_CP024219.2 plasmid",0,18303
"NZ_CP024220.2 plasmid",2,13202
"NZ_CP024222.2 plasmid",0,11929
"NZ_CP024224.1 plasmid",2,20005
"NZ_CP024225.1 plasmid",5,27947
"NZ_CP024226.1 plasmid",12,85864
"NZ_CP024227.1 plasmid",13,145086
"NZ_CP024229.1 plasmid",6,38467
"NZ_CP024230.1 plasmid",7,73915
"NZ_CP024231.1 plasmid",6,82510
"NZ_CP024233.1 plasmid",4,30162
"NZ_CP024234.1 plasmid",3,40223
"NZ_CP024235.1 plasmid",11,62188
"NZ_CP024236.1 plasmid",27,226119
"NZ_CP024237.1 plasmid",20,152713
"NZ_CP024238.1 plasmid",30,274465
"NZ_CP024241.1 plasmid",11,104674
"NZ_CP024242.1 plasmid",8,74644
"NZ_CP024244.1 plasmid",11,152012
"NZ_CP024246.1 plasmid",4,36948
"NZ_CP024247.1 plasmid",13,68864
"NZ_CP024248.1 plasmid",13,138289
"NZ_CP024249.1 plasmid",19,167230
"NZ_CP024250.1 plasmid",22,99099
"NZ_CP024251.1 plasmid",4,35752
"NZ_CP024253.1 plasmid",9,46427
"NZ_CP024254.1 plasmid",18,107732
"NZ_CP024255.1 plasmid",7,95515
"NZ_CP024258.1 plasmid",14,96607
"NZ_CP024259.1 plasmid",9,94817
"NZ_CP024261.1 plasmid",7,45056
"NZ_CP024262.1 plasmid",15,119846
"NZ_CP024264.1 plasmid",21,72060
"NZ_CP024265.1 plasmid",15,150389
"NZ_CP024267.1 plasmid",5,34042
"NZ_CP024268.1 plasmid",10,95350
"NZ_CP024270.1 plasmid",9,35769
"NZ_CP024271.1 plasmid",23,103618
"NZ_CP024272.1 plasmid",14,147766
"NZ_CP024274.1 plasmid",13,145089
"NZ_CP024276.1 plasmid",6,38177
"NZ_CP024277.1 plasmid",9,100184
"NZ_CP024279.1 plasmid",0,28860
"NZ_CP024280.1 plasmid",3,52655
"NZ_CP024281.1 plasmid",14,84894
"NZ_CP024283.1 plasmid",7,40461
"NZ_CP024284.1 plasmid",6,59626
"NZ_CP024285.1 plasmid",17,127606
"NZ_CP024286.1 plasmid",11,113727
"NZ_CP024287.1 plasmid",25,124142
"NZ_CP024288.1 plasmid",3,19118
"NZ_CP024290.1 plasmid",4,36473
"NZ_CP024291.1 plasmid",15,111697
"NZ_CP024292.1 plasmid",11,85054
"NZ_CP024308.1 plasmid",118,387881
"NZ_CP024309.1 plasmid",146,499999
"NZ_CP024310.1 plasmid",589,1702817
"NZ_CP024312.1 plasmid",68,271356
"NZ_CP024313.1 plasmid",154,489086
"NZ_CP024314.1 plasmid",822,2379650
"NZ_CP024317.2 plasmid",5,73525
"NZ_CP024318.2 plasmid",7,70112
"NZ_CP024319.2 plasmid",0,36131
"NZ_CP024320.2 plasmid",10,34131
"NZ_CP024321.2 plasmid",2,30057
"NZ_CP024322.2 plasmid",1,27952
"NZ_CP024324.2 plasmid",0,23933
"NZ_CP024326.2 plasmid",0,18299
"NZ_CP024329.2 plasmid",8,63972
"NZ_CP024331.2 plasmid",0,28970
"NZ_CP024332.2 plasmid",0,11925
"NZ_CP024414.1 plasmid",6,49515
"NZ_CP024415.1 plasmid",8,39069
"NZ_CP024416.1 plasmid",1,9042
"NZ_CP024417.1 plasmid",0,9039
"NZ_CP024419.1 plasmid",5,33036
"NZ_CP024423.1 plasmid",124,327671
"NZ_CP024424.1 plasmid",80,225271
"NZ_CP024425.1 plasmid",30,167927
"NZ_CP024426.1 plasmid",60,172023
"NZ_CP024427.1 plasmid",55,114679
"NZ_CP024428.1 plasmid",4,24567
"NZ_CP024430.1 plasmid",29,131243
"NZ_CP024431.1 plasmid",22,114815
"NZ_CP024432.1 plasmid",6,45291
"NZ_CP024433.1 plasmid",9,55118
"NZ_CP024434.1 plasmid",2,4715
"NZ_CP024435.1 plasmid",0,4167
"NZ_CP024436.1 plasmid",0,2056
"NZ_CP024452.1 plasmid",1,7553
"NZ_CP024454.1 plasmid",1,7553
"NZ_CP024456.1 plasmid",1,7549
"NZ_CP024459.1 plasmid",37,211313
"NZ_CP024460.1 plasmid",26,112745
"NZ_CP024461.1 plasmid",12,77269
"NZ_CP024462.1 plasmid",8,33858
"NZ_CP024463.1 plasmid",0,10046
"NZ_CP024464.1 plasmid",0,2780
"NZ_CP024465.1 plasmid",0,1551
"NZ_CP024467.1 plasmid",10,54993
"NZ_CP024468.1 plasmid",18,115922
"NZ_CP024469.1 plasmid",30,184894
"NZ_CP024474.1 plasmid",16,69554
"NZ_CP024475.1 plasmid",16,82833
"NZ_CP024476.1 plasmid",36,220282
"NZ_CP024480.1 plasmid",18,77062
"NZ_CP024481.1 plasmid",13,105489
"NZ_CP024490.1 plasmid",11,71104
"NZ_CP024491.1 plasmid",0,6657
"NZ_CP024492.1 plasmid",1,5783
"NZ_CP024493.1 plasmid",0,3514
"NZ_CP024494.1 plasmid",1,3223
"NZ_CP024495.1 plasmid",0,2723
"NZ_CP024497.1 plasmid",25,212097
"NZ_CP024498.1 plasmid",0,4064
"NZ_CP024522.1 plasmid",41,221606
"NZ_CP024523.1 plasmid",27,147932
"NZ_CP024524.1 plasmid",27,89345
"NZ_CP024525.1 plasmid",1,4660
"NZ_CP024526.1 plasmid",0,4510
"NZ_CP024527.1 plasmid",0,3825
"NZ_CP024529.1 plasmid",41,221606
"NZ_CP024530.1 plasmid",27,147932
"NZ_CP024531.1 plasmid",27,89345
"NZ_CP024532.1 plasmid",1,4660
"NZ_CP024533.1 plasmid",0,4510
"NZ_CP024534.1 plasmid",0,3825
"NZ_CP024536.1 plasmid",34,187611
"NZ_CP024537.1 plasmid",27,147932
"NZ_CP024538.1 plasmid",27,89345
"NZ_CP024539.1 plasmid",1,4660
"NZ_CP024540.1 plasmid",0,4510
"NZ_CP024541.1 plasmid",0,3825
"NZ_CP024543.1 plasmid",18,110374
"NZ_CP024544.1 plasmid",11,71587
"NZ_CP024546.1 plasmid",18,110374
"NZ_CP024547.1 plasmid",11,71587
"NZ_CP024550.1 plasmid",34,187611
"NZ_CP024551.1 plasmid",27,147932
"NZ_CP024552.1 plasmid",27,89345
"NZ_CP024553.1 plasmid",1,4660
"NZ_CP024554.1 plasmid",0,4510
"NZ_CP024555.1 plasmid",0,3825
"NZ_CP024557.1 plasmid",40,217685
"NZ_CP024558.1 plasmid",27,147945
"NZ_CP024559.1 plasmid",27,89345
"NZ_CP024560.1 plasmid",1,4660
"NZ_CP024561.1 plasmid",0,4510
"NZ_CP024562.1 plasmid",0,3825
"NZ_CP024564.1 plasmid",34,187611
"NZ_CP024565.1 plasmid",27,147932
"NZ_CP024566.1 plasmid",27,89345
"NZ_CP024567.1 plasmid",1,4660
"NZ_CP024568.1 plasmid",0,4510
"NZ_CP024569.1 plasmid",0,3825
"NZ_CP024571.1 plasmid",34,187611
"NZ_CP024572.1 plasmid",27,147932
"NZ_CP024573.1 plasmid",27,90173
"NZ_CP024574.1 plasmid",1,9326
